student0_Prompt9_0.97,0.19251626898047722,0.0070498915401301515,0.008676789587852495,0.4116052060737527,0.0878524945770065,0.22939262472885033,0.0027114967462039045,0.3915401301518438,0.00596529284164859,0.013015184381778741,0.06724511930585683,3.5385032537960956,0.11876355748373102,0.11225596529284165,1.2494577006507592,4.4468546637744035
student0_Prompt6_0.97,0.3598708983324368,0.055406132329209254,0.3324367939752555,0.014523937600860678,0.05755782678859602,0.0026896180742334587,0.06132329209252286,0.507799892415277,0.10543302850995159,2.303388918773534,0.010758472296933835,0.20333512641204948,0.22054868208714362,0.0026896180742334587,0.02420656266810113,3.7918235610543305
student0_Prompt7_0.97,0.21548456957227938,0.014076881429344884,0.03410936654033568,0.08825121819166215,2.8354087709799676,0.03086085544125609,0.01570113697888468,0.8332430969139144,0.023822414726583648,0.9566865186789388,0.02273957769355712,0.3161884136437466,0.11315646995127233,0.02977801840822956,0.08067135896047645,4.632918245804007
student0_Prompt8_0.98,0.21774193548387097,0.0032258064516129032,0.004301075268817204,0.9526881720430107,1.1166666666666667,0.024731182795698924,0.0032258064516129032,0.6946236559139785,0.003763440860215054,0.09946236559139784,0.02903225806451613,0.3586021505376344,0.09731182795698924,0.02258064516129032,3.079032258064516,4.188709677419355
student0_Prompt11_0.96,0.18191964285714285,0.004464285714285714,0.004464285714285714,0.008928571428571428,0.0078125,0.8448660714285714,0.0033482142857142855,0.515625,0.002232142857142857,0.012276785714285714,0.14732142857142858,0.3404017857142857,0.09151785714285714,2.4575892857142856,0.005580357142857143,3.838169642857143
student0_Prompt4_0.97,0.21949920085242408,0.02930207778369739,0.0554075652637187,0.004262120404901438,0.009589770911028236,0.005327650506126798,2.8598827916888654,0.22269579115610016,0.08311134789557804,0.007991475759190196,0.004262120404901438,0.34949387320191794,2.45125199786894,0.007458710708577517,0.005860415556739478,3.9802876931273308
student0_Prompt5_0.98,0.31511254019292606,0.010182207931404072,4.133440514469453,0.023579849946409433,0.00857449088960343,0.0053590568060021436,1.2545551982851018,0.6752411575562701,0.02197213290460879,0.01929260450160772,0.001607717041800643,0.33011789924973206,0.7534833869239014,0.0,0.0,4.222400857449089
student0_Prompt3_0.97,0.14011720831113478,0.23921150772509323,0.013851891315929675,0.0037293553542887587,0.004262120404901438,0.0031965903036760787,0.042621204049014386,0.11188066062866275,0.2216302610548748,0.006393180607352157,0.002131060202450719,0.2551944592434736,2.45125199786894,0.002131060202450719,0.004262120404901438,3.1433137986148108
student0_Prompt2_0.98,0.2695700110253583,1.9316427783902976,0.022601984564498346,0.014332965821389196,0.012127894156560088,0.015986769570011026,0.029217199558985666,0.20948180815876516,2.9961411245865492,0.015435501653803748,0.0033076074972436605,0.350606394707828,0.21334068357221608,0.012127894156560088,0.011025358324145534,6.676957001102536
student0_Capstone_0.97,0.40610599078341014,0.23732718894009217,0.1630184331797235,0.08122119815668202,0.1543778801843318,0.6647465437788018,0.07085253456221198,1.7246543778801844,0.19009216589861752,0.4602534562211982,1.3559907834101383,0.6779953917050692,0.5483870967741935,1.0086405529953917,0.1434331797235023,6.21889400921659
student0_ePortfolio_Link_0.97,0.1840958605664488,0.41612200435729846,0.06045751633986928,0.017973856209150325,0.0027233115468409588,0.004357298474945534,0.06699346405228758,0.1579520697167756,1.6459694989106755,0.009259259259259259,0.004901960784313725,0.21568627450980393,0.7516339869281046,0.005991285403050109,0.008169934640522876,4.094226579520697
student0_Prompt10_0.98,0.17866811044937736,0.005955603681645912,0.0032485110990795887,0.02490525175961018,0.018408229561451002,2.314564158094207,0.0032485110990795887,0.32160259880887926,0.002165674066053059,0.003789929615592853,0.06388738494856525,1.4320519761775852,0.09528965890633459,0.10557661072008663,0.08337845154304277,3.977801840822956
student0_Integration3_0.95,1.8258098778544876,0.4163568773234201,2.4774296335634625,0.027615507169410514,0.02389803505045141,0.003186404673393521,0.5130111524163569,1.920339883165162,0.727562400424854,0.13595326606479022,0.033988316516197555,0.6001062134891131,1.1545406266595857,0.012214551248008496,0.0026553372278279343,6.48858204992034
student0_Prompt1_0.91,0.25806451612903225,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.41935483870967744,0.0,0.0,0.25806451612903225,0.0,0.0,0.0,2.4516129032258065
